image_id,file_name,split,damage_count,total_damage_area,dominant_damage,has_dent,has_scratch,has_crack,has_glass_shatter,has_lamp_broken,has_tire_flat
700,000700.jpg,val2017,3,71857.0,lamp broken,1,1,0,0,1,0
703,000703.jpg,val2017,1,67216.0,scratch,0,1,0,0,0,0
704,000704.jpg,val2017,2,229142.0,scratch,0,1,0,0,1,0
707,000707.jpg,val2017,2,34154.0,dent,1,0,0,0,0,0
721,000721.jpg,val2017,1,173384.0,tire flat,0,0,0,0,0,1
722,000722.jpg,val2017,1,124183.0,tire flat,0,0,0,0,0,1
731,000731.jpg,val2017,1,142711.0,tire flat,0,0,0,0,0,1
732,000732.jpg,val2017,1,357082.0,tire flat,0,0,0,0,0,1
748,000748.jpg,val2017,3,86871.0,tire flat,1,0,0,0,0,1
750,000750.jpg,val2017,1,118300.0,tire flat,0,0,0,0,0,1
751,000751.jpg,val2017,1,110963.0,tire flat,0,0,0,0,0,1
767,000767.jpg,val2017,2,271269.0,scratch,0,1,0,0,1,0
769,000769.jpg,val2017,1,29592.0,scratch,0,1,0,0,0,0
784,000784.jpg,val2017,1,9430.0,crack,0,0,1,0,0,0
789,000789.jpg,val2017,1,410542.0,glass shatter,0,0,0,1,0,0
790,000790.jpg,val2017,1,153868.0,glass shatter,0,0,0,1,0,0
810,000810.jpg,val2017,3,140322.0,dent,1,1,0,0,0,0
812,000812.jpg,val2017,2,122381.0,scratch,0,1,0,0,0,0
824,000824.jpg,val2017,1,159935.0,tire flat,0,0,0,0,0,1
825,000825.jpg,val2017,1,219244.0,tire flat,0,0,0,0,0,1
832,000832.jpg,val2017,3,5490.0,crack,0,0,1,0,0,0
835,000835.jpg,val2017,4,57922.0,scratch,1,1,0,0,0,0
836,000836.jpg,val2017,2,77357.0,scratch,0,1,0,0,0,0
852,000852.jpg,val2017,2,266663.0,glass shatter,1,0,0,1,0,0
853,000853.jpg,val2017,2,251982.0,glass shatter,1,0,0,1,0,0
857,000857.jpg,val2017,1,7206.0,crack,0,0,1,0,0,0
858,000858.jpg,val2017,3,300029.0,dent,1,1,0,0,0,0
859,000859.jpg,val2017,1,195710.0,scratch,0,1,0,0,0,0
860,000860.jpg,val2017,4,252753.0,dent,1,1,0,0,0,0
876,000876.jpg,val2017,3,68550.0,dent,1,1,0,0,0,0
890,000890.jpg,val2017,1,341904.0,glass shatter,0,0,0,1,0,0
891,000891.jpg,val2017,3,56121.0,dent,1,0,1,0,0,0
892,000892.jpg,val2017,3,38628.0,dent,1,0,1,0,0,0
906,000906.jpg,val2017,4,38704.0,lamp broken,1,1,1,0,1,0
910,000910.jpg,val2017,1,11352.0,dent,1,0,0,0,0,0
928,000928.jpg,val2017,4,64395.0,lamp broken,1,0,1,0,1,0
929,000929.jpg,val2017,1,20936.0,dent,1,0,0,0,0,0
930,000930.jpg,val2017,4,72594.0,glass shatter,1,1,1,1,0,0
931,000931.jpg,val2017,1,234986.0,dent,1,0,0,0,0,0
932,000932.jpg,val2017,4,121844.0,lamp broken,1,1,1,0,1,0
933,000933.jpg,val2017,1,649211.0,glass shatter,0,0,0,1,0,0
934,000934.jpg,val2017,1,412775.0,glass shatter,0,0,0,1,0,0
935,000935.jpg,val2017,2,384098.0,glass shatter,1,0,0,1,0,0
952,000952.jpg,val2017,2,329243.0,lamp broken,0,1,0,0,1,0
957,000957.jpg,val2017,1,88827.0,lamp broken,0,0,0,0,1,0
958,000958.jpg,val2017,1,68956.0,lamp broken,0,0,0,0,1,0
960,000960.jpg,val2017,1,107239.0,lamp broken,0,0,0,0,1,0
970,000970.jpg,val2017,1,324601.0,tire flat,0,0,0,0,0,1
971,000971.jpg,val2017,1,202216.0,tire flat,0,0,0,0,0,1
972,000972.jpg,val2017,2,261730.0,scratch,1,1,0,0,0,0
974,000974.jpg,val2017,2,232044.0,lamp broken,0,1,0,0,1,0
976,000976.jpg,val2017,1,140463.0,scratch,0,1,0,0,0,0
989,000989.jpg,val2017,1,112553.0,dent,1,0,0,0,0,0
990,000990.jpg,val2017,3,233245.0,dent,1,0,0,0,0,0
1000,001000.jpg,val2017,2,497084.0,lamp broken,1,0,0,0,1,0
1002,001002.jpg,val2017,1,334022.0,glass shatter,0,0,0,1,0,0
1006,001006.jpg,val2017,4,155001.0,dent,1,0,0,0,1,0
1007,001007.jpg,val2017,1,255068.0,tire flat,0,0,0,0,0,1
1008,001008.jpg,val2017,1,155553.0,tire flat,0,0,0,0,0,1
1017,001017.jpg,val2017,1,265089.0,tire flat,0,0,0,0,0,1
1018,001018.jpg,val2017,1,266645.0,tire flat,0,0,0,0,0,1
1025,001025.jpg,val2017,1,336847.0,tire flat,0,0,0,0,0,1
1026,001026.jpg,val2017,1,418360.0,tire flat,0,0,0,0,0,1
1045,001045.jpg,val2017,4,94076.0,lamp broken,1,1,0,0,1,0
1060,001060.jpg,val2017,1,254432.0,tire flat,0,0,0,0,0,1
1061,001061.jpg,val2017,1,155668.0,tire flat,0,0,0,0,0,1
1062,001062.jpg,val2017,1,156532.0,tire flat,0,0,0,0,0,1
1063,001063.jpg,val2017,1,160118.0,tire flat,0,0,0,0,0,1
1079,001079.jpg,val2017,1,128890.0,tire flat,0,0,0,0,0,1
1087,001087.jpg,val2017,5,98617.0,tire flat,0,1,1,0,0,1
1089,001089.jpg,val2017,1,384573.0,tire flat,0,0,0,0,0,1
1090,001090.jpg,val2017,2,112797.0,tire flat,0,1,0,0,0,1
1099,001099.jpg,val2017,1,273170.0,tire flat,0,0,0,0,0,1
1100,001100.jpg,val2017,1,166915.0,tire flat,0,0,0,0,0,1
1105,001105.jpg,val2017,3,86890.0,dent,1,1,0,0,0,0
1108,001108.jpg,val2017,3,64928.0,scratch,0,1,1,0,0,0
1109,001109.jpg,val2017,1,2857.0,crack,0,0,1,0,0,0
1120,001120.jpg,val2017,3,52653.0,dent,1,0,1,0,0,0
1124,001124.jpg,val2017,4,121877.0,dent,1,0,1,0,1,0
1128,001128.jpg,val2017,6,143801.0,dent,1,1,1,0,1,0
1131,001131.jpg,val2017,5,62658.0,scratch,0,1,0,0,0,0
1134,001134.jpg,val2017,2,135738.0,dent,1,1,0,0,0,0
1135,001135.jpg,val2017,1,27776.0,scratch,0,1,0,0,0,0
1141,001141.jpg,val2017,5,78722.0,scratch,0,1,1,0,0,0
1152,001152.jpg,val2017,1,235306.0,glass shatter,0,0,0,1,0,0
1159,001159.jpg,val2017,1,263437.0,glass shatter,0,0,0,1,0,0
1164,001164.jpg,val2017,1,110101.0,tire flat,0,0,0,0,0,1
1171,001171.jpg,val2017,1,192843.0,dent,1,0,0,0,0,0
1172,001172.jpg,val2017,2,156198.0,dent,1,1,0,0,0,0
1175,001175.jpg,val2017,1,56456.0,scratch,0,1,0,0,0,0
1176,001176.jpg,val2017,2,85804.0,lamp broken,0,1,0,0,1,0
1182,001182.jpg,val2017,1,12757.0,scratch,0,1,0,0,0,0
1185,001185.jpg,val2017,2,53100.0,scratch,0,1,0,0,0,0
1191,001191.jpg,val2017,2,22248.0,scratch,0,1,0,0,0,0
1192,001192.jpg,val2017,1,14764.0,scratch,0,1,0,0,0,0
1193,001193.jpg,val2017,2,186543.0,scratch,0,1,0,0,0,1
1197,001197.jpg,val2017,1,450215.0,tire flat,0,0,0,0,0,1
1198,001198.jpg,val2017,1,87983.0,tire flat,0,0,0,0,0,1
1199,001199.jpg,val2017,1,439086.0,tire flat,0,0,0,0,0,1
1213,001213.jpg,val2017,3,52630.0,scratch,0,1,0,0,0,0
1215,001215.jpg,val2017,2,164550.0,tire flat,0,1,0,0,0,1
1216,001216.jpg,val2017,1,66576.0,scratch,0,1,0,0,0,0
1217,001217.jpg,val2017,1,46529.0,scratch,0,1,0,0,0,0
1219,001219.jpg,val2017,1,49745.0,scratch,0,1,0,0,0,0
1242,001242.jpg,val2017,3,264086.0,dent,1,0,0,0,1,0
1243,001243.jpg,val2017,3,224497.0,tire flat,1,1,0,0,0,1
1244,001244.jpg,val2017,1,185683.0,tire flat,0,0,0,0,0,1
1245,001245.jpg,val2017,2,187315.0,lamp broken,1,0,0,0,1,0
1246,001246.jpg,val2017,2,248577.0,lamp broken,0,0,1,0,1,0
1248,001248.jpg,val2017,2,44305.0,dent,1,0,0,0,0,0
1260,001260.jpg,val2017,1,131806.0,dent,1,0,0,0,0,0
1269,001269.jpg,val2017,1,18175.0,dent,1,0,0,0,0,0
1270,001270.jpg,val2017,1,130985.0,dent,1,0,0,0,0,0
1273,001273.jpg,val2017,3,136327.0,scratch,0,1,0,0,0,0
1281,001281.jpg,val2017,1,339168.0,glass shatter,0,0,0,1,0,0
1284,001284.jpg,val2017,2,72804.0,scratch,0,1,0,0,0,0
1285,001285.jpg,val2017,3,53800.0,dent,1,1,1,0,0,0
1286,001286.jpg,val2017,3,34853.0,dent,1,1,0,0,0,0
1287,001287.jpg,val2017,3,63149.0,dent,1,1,0,0,0,0
1288,001288.jpg,val2017,1,16559.0,scratch,0,1,0,0,0,0
1289,001289.jpg,val2017,1,88734.0,scratch,0,1,0,0,0,0
1308,001308.jpg,val2017,1,165855.0,scratch,0,1,0,0,0,0
1315,001315.jpg,val2017,2,57231.0,scratch,0,1,0,0,0,0
1316,001316.jpg,val2017,1,76546.0,scratch,0,1,0,0,0,0
1317,001317.jpg,val2017,1,75721.0,scratch,0,1,0,0,0,0
1318,001318.jpg,val2017,1,25412.0,dent,1,0,0,0,0,0
1328,001328.jpg,val2017,2,25259.0,scratch,0,1,0,0,0,0
1329,001329.jpg,val2017,4,145046.0,scratch,1,1,0,0,0,0
1330,001330.jpg,val2017,2,65016.0,scratch,0,1,0,0,0,0
1331,001331.jpg,val2017,1,539093.0,scratch,0,1,0,0,0,0
1341,001341.jpg,val2017,1,191665.0,glass shatter,0,0,0,1,0,0
1345,001345.jpg,val2017,2,404475.0,dent,1,0,0,0,1,0
1361,001361.jpg,val2017,3,141205.0,dent,1,0,0,0,0,0
1369,001369.jpg,val2017,1,74364.0,lamp broken,0,0,0,0,1,0
1370,001370.jpg,val2017,3,201584.0,lamp broken,1,1,0,0,1,0
1373,001373.jpg,val2017,1,60495.0,dent,1,0,0,0,0,0
1374,001374.jpg,val2017,1,115867.0,lamp broken,0,0,0,0,1,0
1375,001375.jpg,val2017,1,214191.0,lamp broken,0,0,0,0,1,0
1379,001379.jpg,val2017,5,102560.0,dent,1,1,1,0,0,0
1398,001398.jpg,val2017,2,65914.0,tire flat,0,1,0,0,0,1
1400,001400.jpg,val2017,1,194395.0,scratch,0,1,0,0,0,0
1411,001411.jpg,val2017,2,91381.0,scratch,1,1,0,0,0,0
1420,001420.jpg,val2017,1,18317.0,dent,1,0,0,0,0,0
1422,001422.jpg,val2017,1,295867.0,tire flat,0,0,0,0,0,1
1428,001428.jpg,val2017,2,109805.0,dent,1,0,0,0,0,0
1431,001431.jpg,val2017,1,61600.0,dent,1,0,0,0,0,0
1440,001440.jpg,val2017,3,433254.0,dent,1,1,1,0,0,0
1442,001442.jpg,val2017,5,111374.0,scratch,1,1,1,0,0,0
1445,001445.jpg,val2017,1,147923.0,lamp broken,0,0,0,0,1,0
1453,001453.jpg,val2017,3,89633.0,dent,1,1,0,0,0,0
1456,001456.jpg,val2017,1,28139.0,scratch,0,1,0,0,0,0
1484,001484.jpg,val2017,2,469095.0,glass shatter,1,0,0,1,0,0
1489,001489.jpg,val2017,5,197776.0,dent,1,0,0,0,1,0
1494,001494.jpg,val2017,5,112686.0,lamp broken,1,1,1,0,1,1
1504,001504.jpg,val2017,4,101971.0,dent,1,1,0,0,0,0
1505,001505.jpg,val2017,1,9496.0,dent,1,0,0,0,0,0
1507,001507.jpg,val2017,3,89371.0,scratch,0,1,0,0,0,0
1511,001511.jpg,val2017,3,68485.0,scratch,0,1,0,0,0,0
1525,001525.jpg,val2017,2,263103.0,dent,1,0,0,0,0,0
1531,001531.jpg,val2017,3,148945.0,dent,1,0,0,0,1,0
1537,001537.jpg,val2017,4,120413.0,lamp broken,1,1,0,0,1,0
1538,001538.jpg,val2017,1,46167.0,dent,1,0,0,0,0,0
1539,001539.jpg,val2017,2,130913.0,dent,1,0,0,0,0,0
1540,001540.jpg,val2017,1,51165.0,dent,1,0,0,0,0,0
1541,001541.jpg,val2017,1,36915.0,scratch,0,1,0,0,0,0
1542,001542.jpg,val2017,1,74677.0,dent,1,0,0,0,0,0
1543,001543.jpg,val2017,1,12314.0,dent,1,0,0,0,0,0
1559,001559.jpg,val2017,3,50891.0,scratch,1,1,0,0,0,0
1560,001560.jpg,val2017,2,90694.0,dent,1,0,0,0,1,0
1563,001563.jpg,val2017,3,33407.0,dent,1,0,1,0,0,0
1583,001583.jpg,val2017,1,206165.0,dent,1,0,0,0,0,0
1588,001588.jpg,val2017,2,129042.0,scratch,1,1,0,0,0,0
1589,001589.jpg,val2017,2,139741.0,scratch,1,1,0,0,0,0
1595,001595.jpg,val2017,1,157936.0,scratch,0,1,0,0,0,0
1596,001596.jpg,val2017,1,57731.0,scratch,0,1,0,0,0,0
1599,001599.jpg,val2017,5,54041.0,dent,1,1,0,0,0,0
1612,001612.jpg,val2017,1,45952.0,scratch,0,1,0,0,0,0
1614,001614.jpg,val2017,4,145639.0,scratch,1,1,1,0,0,0
1618,001618.jpg,val2017,3,141780.0,dent,1,0,0,0,0,0
1619,001619.jpg,val2017,4,50779.0,dent,1,0,1,0,0,0
1634,001634.jpg,val2017,1,157729.0,dent,1,0,0,0,0,0
1635,001635.jpg,val2017,2,221089.0,dent,1,1,0,0,0,0
1642,001642.jpg,val2017,3,520768.0,glass shatter,1,1,0,1,0,0
1643,001643.jpg,val2017,3,33376.0,scratch,0,1,1,0,0,0
1649,001649.jpg,val2017,2,270616.0,scratch,1,1,0,0,0,0
1652,001652.jpg,val2017,3,152828.0,lamp broken,1,0,1,0,1,0
1661,001661.jpg,val2017,1,339859.0,glass shatter,0,0,0,1,0,0
1670,001670.jpg,val2017,2,114425.0,crack,0,1,1,0,0,0
1672,001672.jpg,val2017,9,51772.0,dent,1,1,1,0,0,0
1673,001673.jpg,val2017,4,189445.0,lamp broken,1,1,0,0,1,0
1674,001674.jpg,val2017,4,48165.0,lamp broken,0,1,1,0,1,0
1682,001682.jpg,val2017,4,83208.0,scratch,1,1,0,0,0,0
1684,001684.jpg,val2017,3,283452.0,lamp broken,1,0,0,0,1,0
1686,001686.jpg,val2017,2,279613.0,lamp broken,1,0,0,0,1,0
1689,001689.jpg,val2017,2,327605.0,glass shatter,1,0,0,1,0,0
1702,001702.jpg,val2017,3,116774.0,dent,1,1,0,0,0,0
1704,001704.jpg,val2017,2,123279.0,dent,1,1,0,0,0,0
1711,001711.jpg,val2017,3,120476.0,dent,1,1,0,0,0,0
1714,001714.jpg,val2017,2,130237.0,dent,1,1,0,0,0,0
1716,001716.jpg,val2017,5,26631.0,dent,1,1,0,0,0,0
1721,001721.jpg,val2017,1,3351.0,scratch,0,1,0,0,0,0
1722,001722.jpg,val2017,2,20925.0,scratch,0,1,0,0,0,0
1727,001727.jpg,val2017,1,23300.0,scratch,0,1,0,0,0,0
1728,001728.jpg,val2017,2,13517.0,scratch,0,1,0,0,0,0
1729,001729.jpg,val2017,5,133324.0,scratch,1,1,0,0,0,0
1747,001747.jpg,val2017,1,8125.0,scratch,0,1,0,0,0,0
1748,001748.jpg,val2017,2,73555.0,scratch,0,1,0,0,0,0
1759,001759.jpg,val2017,4,530494.0,dent,1,1,0,0,0,0
1770,001770.jpg,val2017,6,140339.0,scratch,1,1,1,0,1,0
1771,001771.jpg,val2017,1,134952.0,scratch,0,1,0,0,0,0
1772,001772.jpg,val2017,1,64992.0,scratch,0,1,0,0,0,0
1794,001794.jpg,val2017,3,58906.0,dent,1,0,1,0,1,0
1802,001802.jpg,val2017,10,358664.0,scratch,1,1,0,0,0,0
1810,001810.jpg,val2017,2,83314.0,dent,1,1,0,0,0,0
1811,001811.jpg,val2017,2,35596.0,dent,1,1,0,0,0,0
1812,001812.jpg,val2017,3,99149.0,scratch,0,1,0,0,0,0
1815,001815.jpg,val2017,1,16325.0,dent,1,0,0,0,0,0
1822,001822.jpg,val2017,1,302824.0,scratch,0,1,0,0,0,0
1823,001823.jpg,val2017,2,194480.0,scratch,0,1,0,0,0,0
1825,001825.jpg,val2017,1,135324.0,scratch,0,1,0,0,0,0
1838,001838.jpg,val2017,4,161223.0,dent,1,0,0,0,0,0
1844,001844.jpg,val2017,3,20650.0,dent,1,1,0,0,0,0
1845,001845.jpg,val2017,3,28607.0,dent,1,1,0,0,0,0
1846,001846.jpg,val2017,1,26474.0,dent,1,0,0,0,0,0
1847,001847.jpg,val2017,1,37379.0,dent,1,0,0,0,0,0
1848,001848.jpg,val2017,1,32809.0,dent,1,0,0,0,0,0
1849,001849.jpg,val2017,1,26414.0,dent,1,0,0,0,0,0
1850,001850.jpg,val2017,1,104621.0,dent,1,0,0,0,0,0
1852,001852.jpg,val2017,2,46117.0,scratch,0,1,0,0,0,0
1853,001853.jpg,val2017,2,193174.0,scratch,0,1,0,0,0,0
1855,001855.jpg,val2017,3,63400.0,scratch,0,1,0,0,0,0
1856,001856.jpg,val2017,3,37149.0,scratch,0,1,0,0,0,0
1880,001880.jpg,val2017,1,223286.0,dent,1,0,0,0,0,0
1888,001888.jpg,val2017,3,153998.0,lamp broken,1,0,0,0,1,0
1890,001890.jpg,val2017,3,154989.0,lamp broken,1,0,0,0,1,0
1909,001909.jpg,val2017,2,110013.0,dent,1,0,0,0,1,0
1911,001911.jpg,val2017,4,72193.0,scratch,1,1,0,0,0,0
1912,001912.jpg,val2017,6,215005.0,dent,1,0,1,0,1,0
1927,001927.jpg,val2017,2,345521.0,lamp broken,0,0,1,0,1,0
1933,001933.jpg,val2017,4,16553.0,scratch,0,1,0,0,0,0
1934,001934.jpg,val2017,1,59001.0,scratch,0,1,0,0,0,0
1937,001937.jpg,val2017,1,50816.0,scratch,0,1,0,0,0,0
1940,001940.jpg,val2017,1,216308.0,scratch,0,1,0,0,0,0
1945,001945.jpg,val2017,1,120416.0,dent,1,0,0,0,0,0
1946,001946.jpg,val2017,2,191620.0,lamp broken,1,0,0,0,1,0
1947,001947.jpg,val2017,8,112586.0,scratch,0,1,1,0,0,0
1968,001968.jpg,val2017,3,149510.0,lamp broken,1,1,0,0,1,0
1974,001974.jpg,val2017,3,449449.0,lamp broken,0,1,0,0,1,0
1980,001980.jpg,val2017,12,110155.0,lamp broken,1,1,1,0,1,0
1981,001981.jpg,val2017,2,87399.0,lamp broken,0,1,0,0,1,0
1982,001982.jpg,val2017,5,162506.0,scratch,1,1,0,0,0,0
1984,001984.jpg,val2017,3,102495.0,lamp broken,1,1,0,0,1,0
1994,001994.jpg,val2017,5,49196.0,dent,1,1,1,0,1,0
1997,001997.jpg,val2017,8,124984.0,dent,1,1,1,0,0,0
2001,002001.jpg,val2017,2,157855.0,dent,1,0,0,0,0,0
2007,002007.jpg,val2017,3,281642.0,dent,1,1,0,0,0,0
2009,002009.jpg,val2017,1,47048.0,dent,1,0,0,0,0,0
2011,002011.jpg,val2017,1,61695.0,dent,1,0,0,0,0,0
2012,002012.jpg,val2017,1,54188.0,dent,1,0,0,0,0,0
2015,002015.jpg,val2017,1,297412.0,scratch,0,1,0,0,0,0
2016,002016.jpg,val2017,5,90684.0,scratch,0,1,0,0,0,0
2036,002036.jpg,val2017,1,49226.0,dent,1,0,0,0,0,0
2046,002046.jpg,val2017,2,47125.0,scratch,0,1,0,0,0,0
2057,002057.jpg,val2017,1,54247.0,scratch,0,1,0,0,0,0
2063,002063.jpg,val2017,5,165955.0,scratch,0,1,0,0,0,0
2064,002064.jpg,val2017,1,62847.0,scratch,0,1,0,0,0,0
2065,002065.jpg,val2017,2,119504.0,scratch,0,1,0,0,0,0
2066,002066.jpg,val2017,1,22445.0,scratch,0,1,0,0,0,0
2070,002070.jpg,val2017,2,191585.0,dent,1,1,0,0,0,0
2073,002073.jpg,val2017,2,97297.0,dent,1,0,0,0,0,0
2076,002076.jpg,val2017,2,34043.0,dent,1,0,0,0,0,0
2083,002083.jpg,val2017,1,29014.0,dent,1,0,0,0,0,0
2086,002086.jpg,val2017,1,12134.0,dent,1,0,0,0,0,0
2087,002087.jpg,val2017,1,26801.0,dent,1,0,0,0,0,0
2088,002088.jpg,val2017,1,23849.0,dent,1,0,0,0,0,0
2091,002091.jpg,val2017,3,71032.0,scratch,0,1,0,0,0,0
2092,002092.jpg,val2017,2,156009.0,scratch,0,1,0,0,0,0
2093,002093.jpg,val2017,1,34140.0,scratch,0,1,0,0,0,0
2094,002094.jpg,val2017,1,72693.0,scratch,0,1,0,0,0,0
2095,002095.jpg,val2017,2,35166.0,scratch,1,1,0,0,0,0
2096,002096.jpg,val2017,2,19752.0,scratch,0,1,0,0,0,0
2098,002098.jpg,val2017,1,125846.0,scratch,0,1,0,0,0,0
2102,002102.jpg,val2017,4,113144.0,scratch,1,1,0,0,0,0
2115,002115.jpg,val2017,3,196429.0,dent,1,1,0,0,0,0
2126,002126.jpg,val2017,2,7601.0,dent,1,1,0,0,0,0
2128,002128.jpg,val2017,2,48883.0,dent,1,1,0,0,0,0
2129,002129.jpg,val2017,1,159204.0,scratch,0,1,0,0,0,0
2130,002130.jpg,val2017,1,187621.0,scratch,0,1,0,0,0,0
2139,002139.jpg,val2017,1,10424.0,scratch,0,1,0,0,0,0
2141,002141.jpg,val2017,7,190207.0,dent,1,1,0,0,0,0
2152,002152.jpg,val2017,7,188308.0,lamp broken,1,1,0,0,1,0
2153,002153.jpg,val2017,1,64601.0,dent,1,0,0,0,0,0
2154,002154.jpg,val2017,1,29377.0,dent,1,0,0,0,0,0
2155,002155.jpg,val2017,1,45282.0,dent,1,0,0,0,0,0
2156,002156.jpg,val2017,1,77628.0,dent,1,0,0,0,0,0
2164,002164.jpg,val2017,2,353003.0,dent,1,0,0,0,0,0
2170,002170.jpg,val2017,1,214432.0,scratch,0,1,0,0,0,0
2171,002171.jpg,val2017,3,73918.0,lamp broken,1,0,0,0,1,0
2172,002172.jpg,val2017,1,71282.0,crack,0,0,1,0,0,0
2176,002176.jpg,val2017,2,15295.0,dent,1,0,1,0,0,0
2178,002178.jpg,val2017,2,214326.0,scratch,1,1,0,0,0,0
2182,002182.jpg,val2017,1,22245.0,dent,1,0,0,0,0,0
2190,002190.jpg,val2017,2,64082.0,scratch,0,1,0,0,0,0
2195,002195.jpg,val2017,2,89443.0,scratch,1,1,0,0,0,0
2197,002197.jpg,val2017,1,13597.0,scratch,0,1,0,0,0,0
2199,002199.jpg,val2017,3,20170.0,scratch,0,1,0,0,0,0
2200,002200.jpg,val2017,4,146354.0,lamp broken,1,1,0,0,1,0
2202,002202.jpg,val2017,2,69757.0,scratch,1,1,0,0,0,0
2203,002203.jpg,val2017,1,5611.0,scratch,0,1,0,0,0,0
2204,002204.jpg,val2017,1,11831.0,scratch,0,1,0,0,0,0
2205,002205.jpg,val2017,1,39853.0,scratch,0,1,0,0,0,0
2206,002206.jpg,val2017,1,19453.0,scratch,0,1,0,0,0,0
2215,002215.jpg,val2017,1,139168.0,scratch,0,1,0,0,0,0
2216,002216.jpg,val2017,4,423319.0,scratch,0,1,0,0,0,0
2241,002241.jpg,val2017,6,103774.0,scratch,0,1,0,0,0,0
2244,002244.jpg,val2017,1,581608.0,scratch,0,1,0,0,0,0
2254,002254.jpg,val2017,2,147863.0,scratch,0,1,0,0,0,0
2255,002255.jpg,val2017,2,88738.0,scratch,0,1,0,0,0,0
2268,002268.jpg,val2017,2,11974.0,crack,0,0,1,0,0,0
2269,002269.jpg,val2017,3,12385.0,crack,0,0,1,0,0,0
2272,002272.jpg,val2017,5,208951.0,dent,1,1,1,0,1,0
2276,002276.jpg,val2017,5,293872.0,dent,1,1,1,0,1,0
2278,002278.jpg,val2017,3,47810.0,scratch,0,1,0,0,0,0
2279,002279.jpg,val2017,1,104967.0,dent,1,0,0,0,0,0
2280,002280.jpg,val2017,3,288633.0,dent,1,0,1,0,0,0
2297,002297.jpg,val2017,2,20306.0,scratch,0,1,1,0,0,0
2298,002298.jpg,val2017,1,110617.0,scratch,0,1,0,0,0,0
2315,002315.jpg,val2017,7,184902.0,lamp broken,1,1,0,0,1,0
2316,002316.jpg,val2017,3,198403.0,dent,1,1,0,0,0,0
2325,002325.jpg,val2017,2,19909.0,scratch,0,1,1,0,0,0
2331,002331.jpg,val2017,7,159246.0,lamp broken,1,1,0,0,1,0
2332,002332.jpg,val2017,1,183583.0,scratch,0,1,0,0,0,0
2333,002333.jpg,val2017,1,54332.0,dent,1,0,0,0,0,0
2338,002338.jpg,val2017,3,72278.0,dent,1,1,1,0,0,0
2342,002342.jpg,val2017,4,119500.0,scratch,0,1,1,0,0,0
2343,002343.jpg,val2017,6,60691.0,dent,1,1,1,0,1,0
2345,002345.jpg,val2017,1,151736.0,scratch,0,1,0,0,0,0
2346,002346.jpg,val2017,2,131201.0,scratch,0,1,1,0,0,0
2351,002351.jpg,val2017,2,188907.0,scratch,0,1,0,0,0,0
2359,002359.jpg,val2017,3,178316.0,dent,1,1,0,0,0,0
2361,002361.jpg,val2017,3,216783.0,scratch,1,1,1,0,0,0
2363,002363.jpg,val2017,5,359639.0,dent,1,1,0,0,0,0
2381,002381.jpg,val2017,4,68030.0,dent,1,1,1,0,0,0
2382,002382.jpg,val2017,1,23705.0,dent,1,0,0,0,0,0
2389,002389.jpg,val2017,1,73141.0,dent,1,0,0,0,0,0
2408,002408.jpg,val2017,5,62061.0,dent,1,1,1,0,0,0
2410,002410.jpg,val2017,3,52403.0,dent,1,0,0,0,0,0
2411,002411.jpg,val2017,2,60475.0,dent,1,0,0,0,0,0
2412,002412.jpg,val2017,2,112220.0,dent,1,1,0,0,0,0
2423,002423.jpg,val2017,2,222925.0,dent,1,0,0,0,0,0
2427,002427.jpg,val2017,2,20344.0,dent,1,0,0,0,0,0
2440,002440.jpg,val2017,1,120010.0,dent,1,0,0,0,0,0
2441,002441.jpg,val2017,1,10840.0,dent,1,0,0,0,0,0
2442,002442.jpg,val2017,1,22359.0,dent,1,0,0,0,0,0
2449,002449.jpg,val2017,1,59794.0,dent,1,0,0,0,0,0
2452,002452.jpg,val2017,5,32275.0,dent,1,1,1,0,0,0
2462,002462.jpg,val2017,1,25921.0,dent,1,0,0,0,0,0
2463,002463.jpg,val2017,4,226838.0,dent,1,1,0,0,1,0
2468,002468.jpg,val2017,4,110084.0,lamp broken,1,1,0,0,1,0
2486,002486.jpg,val2017,4,253254.0,dent,1,1,0,0,1,0
2488,002488.jpg,val2017,4,275792.0,dent,1,1,0,0,0,0
2491,002491.jpg,val2017,2,101777.0,dent,1,1,0,0,0,0
2503,002503.jpg,val2017,7,130617.0,dent,1,0,1,1,1,0
2509,002509.jpg,val2017,3,166231.0,dent,1,1,0,0,0,0
2515,002515.jpg,val2017,2,115498.0,dent,1,0,0,0,0,0
2516,002516.jpg,val2017,2,240236.0,dent,1,0,1,0,0,0
2517,002517.jpg,val2017,3,67089.0,dent,1,1,0,0,1,0
2521,002521.jpg,val2017,2,83343.0,scratch,0,1,1,0,0,0
2536,002536.jpg,val2017,2,90283.0,dent,1,1,0,0,0,0
2537,002537.jpg,val2017,2,45827.0,dent,1,1,0,0,0,0
2546,002546.jpg,val2017,3,94954.0,scratch,0,1,0,0,0,0
2547,002547.jpg,val2017,4,129955.0,dent,1,1,0,0,1,0
2553,002553.jpg,val2017,2,2844.0,crack,0,0,1,0,0,0
2561,002561.jpg,val2017,1,146619.0,scratch,0,1,0,0,0,0
2562,002562.jpg,val2017,1,65259.0,scratch,0,1,0,0,0,0
2568,002568.jpg,val2017,1,192139.0,scratch,0,1,0,0,0,0
2571,002571.jpg,val2017,1,148856.0,scratch,0,1,0,0,0,0
